Ship,Cruise,DateUTC,TimeUTC,Station,Cast,LongDeg,LongMin,LongHem,LatDeg,LatMin,LatHem,Longitude,Latitude,WaterDepthM,SampleDepthM,Bottom_OxMgL,Temperature,Fluorescence
OREGON II,282,6/11/2008,01:29 AM,1,0,88,8.2398,W,30,2.8302,N,-88.137330,30.047170,0,24.0,4.13619,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/001C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/001C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/11/2008,07:13 AM,3,0,87,56.8602,W,29,59.0700,N,-87.947670,29.984500,0,26.2,4.00668,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/003C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/003C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/11/2008,09:41 AM,4,0,88,11.4900,W,29,51.7602,N,-88.191500,29.862670,0,33.2,3.54702,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/004C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/004C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/11/2008,02:47 PM,5,0,88,4.8900,W,29,34.6500,N,-88.081500,29.577500,0,40.6,4.55788,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/005C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/005C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/11/2008,07:53 PM,8,0,88,18.1902,W,29,17.5698,N,-88.303170,29.292830,0,75.5,4.47553,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/008C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/008C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/11/2008,09:41 PM,9,0,88,21.0600,W,29,16.0098,N,-88.351000,29.266830,0,86.3,4.23099,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/009C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/009C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/11/2008,11:21 PM,10,0,88,25.1700,W,29,18.8202,N,-88.419500,29.313670,0,63.3,4.53912,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/010C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/010C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/12/2008,02:21 AM,11,0,88,6.6600,W,29,23.0598,N,-88.111000,29.384330,0,69.3,4.12474,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/011C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/011C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/12/2008,03:36 AM,12,0,88,3.7698,W,29,25.7202,N,-88.062830,29.428670,0,55.1,4.28582,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/012C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/012C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/12/2008,06:15 AM,13,0,88,10.2000,W,29,29.8998,N,-88.170000,29.498330,0,45.4,3.21969,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/013C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/013C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/13/2008,10:57 PM,15,0,88,52.3302,W,29,6.7302,N,-88.872170,29.112170,0,77.8,3.79020,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/015C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/015C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/14/2008,02:23 AM,16,0,88,29.4300,W,29,15.1998,N,-88.490500,29.253330,0,84.0,4.23550,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/016C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/016C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/14/2008,04:29 AM,17,0,88,31.7400,W,29,15.0402,N,-88.529000,29.250670,0,73.9,4.34845,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/017C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/017C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/14/2008,06:53 AM,18,0,88,39.0498,W,29,8.4900,N,-88.650830,29.141500,0,89.5,4.05074,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/018C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/018C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/14/2008,11:36 AM,19,0,88,57.3798,W,29,0.8502,N,-88.956330,29.014170,0,84.3,3.58979,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/019C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/019C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/16/2008,05:26 AM,20,0,96,30.2802,W,26,1.9698,N,-96.504670,26.032830,0,61.1,4.94279,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/020C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/020C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/16/2008,08:59 AM,21,0,96,21.9402,W,26,16.3002,N,-96.365670,26.271670,0,87.3,4.66627,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/021C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/021C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/16/2008,11:19 AM,22,0,96,22.6200,W,26,20.1702,N,-96.377000,26.336170,0,79.8,4.95275,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/022C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/022C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/16/2008,01:39 PM,23,0,96,29.9298,W,26,29.8998,N,-96.498830,26.498330,0,83.2,4.80547,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/023C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/023C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/16/2008,05:24 PM,24,0,96,38.4702,W,26,31.0002,N,-96.641170,26.516670,0,62.8,5.06797,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/024C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/024C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/16/2008,08:49 PM,26,0,96,54.6402,W,26,5.1198,N,-96.910670,26.085330,0,33.5,3.04065,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/026C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/026C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/16/2008,11:20 PM,27,0,97,5.9298,W,26,6.6300,N,-97.098830,26.110500,0,18.3,2.95529,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/027C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/027C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/17/2008,01:20 AM,28,0,97,2.2602,W,26,0.3000,N,-97.037670,26.005000,0,23.9,6.56678,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/028C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/028C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/17/2008,04:10 AM,29,0,97,8.5698,W,26,6.2598,N,-97.142830,26.104330,0,12.3,2.50914,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/029C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/029C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/17/2008,05:44 AM,30,0,96,56.6202,W,26,15.5598,N,-96.943670,26.259330,0,32.2,5.77662,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/030C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/030C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/17/2008,07:32 AM,31,0,96,50.5398,W,26,21.3498,N,-96.842330,26.355830,0,40.0,5.06110,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/031C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/031C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/17/2008,01:34 PM,34,0,96,57.5100,W,26,28.0998,N,-96.958500,26.468330,0,36.4,5.95453,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/034C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/034C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/17/2008,04:16 PM,35,0,97,1.4100,W,26,36.3000,N,-97.023500,26.605000,0,35.0,6.16719,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/035C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/035C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/17/2008,06:43 PM,36,0,97,10.5198,W,26,46.1202,N,-97.175330,26.768670,0,28.8,5.22422,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/036C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/036C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/17/2008,07:53 PM,37,0,97,10.7802,W,26,47.7600,N,-97.179670,26.796000,0,28.4,5.36372,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/037C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/037C01_proc_flS_xmiss_density.jpg
OREGON II,282,6/17/2008,09:32 PM,38,0,97,16.0800,W,26,45.8400,N,-97.268000,26.764000,0,18.7,4.35377,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/038C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/038C01_proc_flS_xmiss_density.jpg
